"author","comment","commentsCount","pageUrl","replyCount","title","type","videoID","voteCount"
"@jermainandrews3382","Anyone here in 2022 ?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ericapierre2929","Comedy","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ericapierre2929","Trump people","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ericapierre2929","African","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@emmanueldecanha9423","Who’s here in 2022?🤪🤪","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@lepchaiki2606","Here 2022 march","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@johnandreas6411","aleast at the end emmanuela should be honest to the doctor.she is being mean and naughty.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@alinoorhassan9900","2022","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@josephmduduzi6366","I enjoyed Mark ND Denilson and Auntie Emmanuella  company no wonder what happened","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kassimawudu6213","Still here in 2022💓 Dhope👌👌 much love from Ghana 🇬🇭","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"6"
"@RegentBella1","🤣😂🤣😂 Mark I’m not mad 🤣🤣put me down right now: I told him !!!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@loloheakoto4689","Did you just say nigga nigga is a swear word","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@annasofiuhh","hi","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Ashlo-Ren","I just randomly started saying “can you perceive it” and here I am back here in 2022 🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"3"
"@benmaya3153","He gonna call the popo😃","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@benmaya3153","I miss him  so much  in marks. Comedy  Come  back    dens","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@tatabawa2733","🤣🤣👏","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@tatabawa2733","""oh niga mark your still the same""
🙆🏻‍♀️🤣🤣🤣🤣
Denilson","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@preciousqueen8263","😂🤣😂🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@EMDKk","po po ye","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@EMDKk","2022 here","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@ተመዝገብየአራዳልጅ","Who's watching this in 2022. Denilson is the best 🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Curtly11111","Anyone here in 2022🙋","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@hpr_amin9713","E","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@hpr_amin9713","OLDER2MFOREVERCRNOWEBOTLIGHT","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"1"
"@mohamedabdifatah7158","Anyone here in 2022😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nyakio1435","The n","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kenedits7050","Anyone here 2022😂😂💪","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@bemancynthia7929","😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@eunicemena1592","hahaha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@khazimlamgolombane6782","Back here in 2022","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@geefrm6197","2022 button","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@braveboyvlogs1339","Denilsion u funny jokes men","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@viviesprit7079","Lol lol ok lol lol lol lol","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@FAITHASAURISBACK","Any one in 2022?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@patiencechimhanda3734","Taaaaa who's your pastor kkkkkkkkkkkkkkkk","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@PaciDiscovaa","Who is here 2022 I can't get enough with this comedy, Denilson was incredible!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@shareefa579","2022 now still looking at this video","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@bioboymama1834","The earth is smelling 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@JArt-draus","He should just shave to eradicate the smell. Easy peasy","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ndivhomahumele2427","Anyone here in 2022 🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@sharandevnair","Anyone here in 2022","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@lia-wy7vq","Their cuss","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@JordanPorterJ.A.P_Offical","0:34 0:35 0:41 0:42","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@JordanPorterJ.A.P_Offical","0:20 0:21","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@IR09TheSequel","They’re not even gonna point out that Emanuella put chicken shit on his beard","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mondayedwin2707","Every thing z smelling 🤣🤣🤣🤣🤣🤣😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@sulaymansanyang2025","From United States 🤣😅😁🤑😄","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@tikietokie","Anyone here in 2022? 🥰🥳","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@sherlinebazile9751","Anyone in 2022👑","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@redblaze28","2022 this still funny","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mr.urlaka4886","Anyone here in 2022 ??😆😆😆","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@mariamakeita608","jour video is funny  mi  and  mi mother mi mother 
kan  not forgot jour  tâches
  emanula jour funny  an mark Jou too denilson k brown papa succsus
and succsus","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@alhajibrahim3745","Shuuuuuuu shu men😎😎😎","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@imanuelnicholas3358","God help  me  stop luchy","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@alhajibrahim3745","Shuuuu😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Anifooty","Emmanuella is very nice","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@privelegesarireni743","I’m here in 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@chinkyutshiek2478","Ihope have episode 80 caretaker series HHA","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mughakachopy2386","Anyone in 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@julisakeen3389","Okay leave the hair and at least dye the beard","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jonathankabila1193","Funniest of all your videos this na number one really i deaded i couldnt stop laughing","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@sugarlipskashrynmejavone5254","I don't know how many times have this for sure

Am here 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@sarahssegawa6781","This guy will me seriously..  The earth is smelling","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@keerongoberdan5644","He back","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@samurs444","Anyone here in 2021🤣🤣🤣💨","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Nagalim-p2t","Anyone again in 2021 november stiill.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@notfizzy8413","Did anyone realize Denison says the n word","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@chenjelayikavaza3561","I still come back here And watch my man denilson","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@AM1NE5","🤣🤣 hahahahah","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@keforegenshatha9919","litt👍👍👍👍🇧🇼","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mauryahillz3329","Anyone here in 2021😅😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@johariaissufo7669","😁😁😁😁😁 Denilson Igwe killed it  👏🏿👏🏿👏🏿 I wish he didn't leave Mark Angel Comedy Team ☹ He's a great actor 🙂👌🏿

Greetings from Mozambique 🥰","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"5"
"@theunitwins772","denilson sweared he said n word he nigga mark","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@JustMudi4Real","LOOOOOOOOOOOOOOOOOL","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@shactirooffical8044","pov; you watching 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@adebayomumeen4423","🍔🍕😃🍕🍔","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@tofs_","😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ibrahimfirdaws389","😂😂😂😂😂😂😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@maiberry314","he really said my n* mark lmao","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@qeenbeeisbla8367","Emanuella is killing me with laughing 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 🤣 🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@unikedymutuna5657","Your clof is smelling 🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@meshowonly","Denilson and Baze10 together","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@meshowonly","Yellow chicken poo loooooooool","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jhanaymckenzie2974","No mark no trump has killed me o lol","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@adebayomumeen4423","Send me more","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
"@drizzydeluxe","2021 😩☺️😅😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@patriciamirekuah1031","Mark Angel me i'm your fan i like your video on youtube","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nate_kams","Who is here 2021 💪🏾❤️❤️😂😂😂😂😂😂😂😂😂😂 you guys are men men 🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@shanetaylor2989","Who else is here in 2021 👍✋🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@robertlangat8306","Anyone here in 2021 🤷","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nomatterkambeni5473","What we use to do is Buhari😅😅","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@streetfightergangrayano9206","2021 who 😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@dramalegend1686","Anyone in 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@phamnguyenhuy2655","6:28 Man City after CL finals","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"4"
"@riy0ogeohakim98","Mark men ok let’s forget about this men thing🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Bareh843","I miss Dinison","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@demanchidi5256","What's going on?
It seems Nigerian government is shutting down social media against Nigerians.
Both Facebook and WhatsApp are not functioning.
Is any other person experiencing it?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@allirog","Anyone here in this lockdown?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nomatterkambeni5473","But why you separated guys🤔","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kimboi9240","Anyone in 2021 👍✋😂🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"3"
"@jmmd8439","🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣😂🤣😂😂😂🤣😂🤣😂🤣😂😂😂😅😂😂😅😅😅😂😂😂😅😂😅😂😅😂😅","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@skellythecharva","0:22 DENILSON SWEARED","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@noklangff9855","Anyone 2021❤️","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@rosie6017","The part when he said ``TRUMP HAS KILLED ME OOOO"" I'm dying😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kimberlylawson2152","This is so funny🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Imverybored.","Meee!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
"@7vn645","Well he got the N card so it's not a problem","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
"@jimmuelabonales9812","I wish Mark Angel comedy and Denilson Igwe comedy make a collab someday. 2021, still watching this episode.","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"10"
"@tiakim3479","Haha Emanuella you are great . 🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@rozanneclaudettemoses3509","🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@LazCombos","😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@SATGUNLEN123_","Legend watching in 2021🔥😆🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@edithosemwegie7727","God","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@Bintumanzo","Anyone here from 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@steve-rk3zb","I love this Esposdes 💗💗💗 Thank you Mark Angel ❤️","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@aminarahaman7574","Can anybody check how much men deilson said1000","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@samsonklmkimani5099","Denilson I love you okay . you're talented","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nduduzodludla7506","As for the accent 😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@PhilaArtistry","My favourite. ❤️❤️❤️❤️😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mayy2643","From philippines baby. Kanye west   
baby.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@fatoumatasillah2343","Shu shu men😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@jungkookJEON-oz7le","Anyone here in 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Gaani2026","""Your room is there"" 😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ms.clarinaclair9946","2021..missing Denilson","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@3dtv892","Who else is here from 2021 and miss denilson😥😥😥","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Sonicfan-qx3sr","You look like father Christmas that don't have money
That almost killed me 😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@tashaundramuzangaza2297","Donald trump ooh","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@JusticeMyikweLeague","They just did one collabo","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
"@susannawharton2089","😍😍😍😘😘❤❤","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jenniferigboanugo602","Everything is smelling the earth is smelling I die of laughter 😂🤣😀😃😄🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mielle-m8","Its I'm going to call the po - po for me","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Natey_B","Love from Kenya","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@favouridechukwuka2390","Daddy Wizkid yesterday Wizkid","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@favouridechukwuka2390","Trump trump trump super dancer super dancer super dancer super dancer super dancer","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@purgeac_yt655","Oh my n** Mark, you still the same, looking good though 🤣🤣🤣🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@joiyb4523","Yong Man You're Saying Tump Oya Say it Again 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@bediisbedi8965","Funny😂😂😂😂😂😂😂😂😂😂😂😂😊😂😂😂🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@zankyfancon6085","Anyone here in  2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@konsamloyangambasingh892","Omg!!! Seems yesterday only you have been asking for 1M subscriber. But now you have reached 7.7M subscriber . Kudos😜😜😜","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kadishaleatham2454","Denison  trump is bad","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@raven_playz2081","""THIS IS TRUMP, TRUMP BABY TRUMP!!!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@qhekutoshohe4093","Actually mark angel guy act too much fool......","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jarvizz-yt9582","emmanuella make denilson make mad haah","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@samueltadesseabebe5463","I can stop laughing 😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@onicasquires","I love watching Mark angel comedy it make me happy and make me laugh when I'm feeling down ❤️❤️❤️💕💕💕💕💕💕","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@aaliyah-xtbs","Lol😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@aaliyah-xtbs","THIS IS  SO FUNNY  LOVE FROM SOMALIA","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jacquelineseay6774","😁😎","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@joiyb4523","Wow that is So Funny 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@Justkaylaplayz","i am in laguhter from watching this","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@goeyteng1528","Denilson sound like minecraft villager","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@poisonedxboxyt","DEMONITISATION 101","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@theaondracawley5441","Dwl, Trump Denilson the best.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@dianawatiangu1579","Can I chat with Emmanuela","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@zhorae3508","Watch kanye west baby that is the part 2 and u can like me later","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@joiyb4523","🎂📱","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@abiolaambrose9164","Trump dead","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@SyamAxylum93","I lovebDenilson wgen he still on Mark team rather than his own comedy.. 😔😔😔","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
